ID,Title_Romaji,Title_English,Title_Native,Type,Format,Genres,Episodes,Season,Season_Year,Start,End,Source,Country,Studios,Authors_Staff,Status,Average_Score,Mean_Score,Popularity,Favourites
20177,Gin no Otoko,Unknown,銀の男,ANIME,OVA,"Hentai, Romance",1.0,WINTER,1992.0,1992-1-10,1992-1-10,MANGA,JP,J.C.STAFF,"Hidetoshi Oomori (Character Design), Hidetoshi Oomori (Animation Director), Hiroshi Motomiya (Original Creator)",FINISHED,41.0,42.0,178,1
19917,Nijuushi no Hitomi,Unknown,二十四の瞳,ANIME,SPECIAL,Drama,1.0,FALL,1980.0,1980-10-10,1980-10-10,Unknown,JP,Unknown,"Junzaburou Takahata (Animation), Shigetsugu Yoshida (Director), Hiromi Yokoyama (Animation), Sumie Tanaka (Script), Tomekichi Takeuchi (Animation)",FINISHED,60.0,46.0,178,0
17649,Udauda Yatteru Hima wa Nee!,Unknown,ウダウダやってるヒマはねェ!,ANIME,OVA,"Action, Comedy",2.0,SPRING,1995.0,1995-4-7,1995-8-25,Unknown,JP,Unknown,"Hideyuki Yonehara (Original Creator), Osamu Honda (Art Director)",FINISHED,60.0,47.0,178,0
17624,Omakase Scrappers,Unknown,おまかせ スクラッパーズ,ANIME,TV,"Adventure, Comedy, Sci-Fi",39.0,SPRING,1994.0,1994-4-7,1995-1-5,Unknown,JP,Unknown,"Toshio Mori (Animation Director (eps 2, 8, 15, 21, 28, 34)), Eisaku Inoue (Animation Director (eps 22, 35)), Hiroyuki Hoshiyama (Script (eps 1, 2, 6, 11, 12, 17, 22, 27, 31, 35, 39)), Tsunehisa Itou (Script (eps 3, 7, 16, 19, 23, 26, 33, 36)), Seiji Okuda (Episode Director (eps 6, 12))",FINISHED,60.0,64.0,178,7
8025,Chi-Sui Maru,Unknown,ちーすい丸,ANIME,TV_SHORT,Comedy,41.0,WINTER,2010.0,2010-2-6,2010-11-26,ORIGINAL,JP,Unknown,"Rarecho (Original Creator), Rarecho (Animation Director)",FINISHED,60.0,48.0,178,0
5552,Rebiya,Unknown,零媚耶,ANIME,OVA,Hentai,1.0,WINTER,2003.0,2003-12-20,2003-12-20,ORIGINAL,JP,Friends,Unknown,FINISHED,36.0,31.0,178,0
170497,Nandemo Bakukai! Koyori-chan,Solved with a Bang! Koyori-chan,なんでも爆解！こよりチャン,ANIME,ONA,Comedy,2.0,SUMMER,2023.0,2023-8-17,None-None-None,ORIGINAL,JP,Unknown,Unknown,RELEASING,60.0,64.0,177,2
168572,Nu Ta,SHe,女他,ANIME,MOVIE,"Horror, Psychological",1.0,Unknown,2011.0,2018-6-20,2018-6-20,ORIGINAL,CN,Unknown,Shengwei Zhou (Director),FINISHED,60.0,58.0,177,2
159052,Monster Disco,Unknown,モンスターディスコ,ANIME,MUSIC,Music,1.0,Unknown,2011.0,2022-8-17,2022-8-17,ORIGINAL,JP,Unknown,"Shikao Suga (Music Performance), Kenichi Maeyamada (Music Arrangement), Kenichi Maeyamada (Music Performance), Shikao Suga (Music Composition), Shikao Suga (Music Lyrics)",FINISHED,51.0,58.0,177,1
156104,Xin Yichang Shengwu Jianwen Lu: Xu,Unknown,新·异常生物见闻录：序,ANIME,ONA,Unknown,2.0,Unknown,2011.0,None-None-None,None-None-None,OTHER,CN,"Studio LAN, Pb Animation, Sunflowers","Tong Yuan (Original Story), Giory_Naoka (Director)",NOT_YET_RELEASED,60.0,60.0,177,4
139024,Afraid To Be Cool,Afraid To Be Cool,Afraid To Be Cool,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,2016-5-18,2016-5-18,ORIGINAL,JP,Unknown,"Tetsuya Tatamitani (Animation Director), ShiShi Yamazaki (Animation Director), Fantasista Utamaro (Director), MIYAVI (Music)",FINISHED,52.0,58.0,177,1
133391,INSIDE MY CORE,INSIDE MY CORE,INSIDE MY CORE,ANIME,MUSIC,Psychological,1.0,Unknown,2011.0,2020-4-14,2020-4-14,ORIGINAL,JP,Unknown,"Jun Matsuda (Motion Graphics), Jun Matsuda (Chief Director), POKImari (Original Character Design), nano (Music Performance), Asao Urata (Chief Animation Director)",FINISHED,58.0,72.0,177,5
123375,Hua Jianghu: Buliang Ren 4,Unknown,画江湖之不良人 第4季,ANIME,ONA,"Adventure, Drama, Romance",13.0,Unknown,2011.0,2021-4-29,2021-7-8,ORIGINAL,CN,Rocen,Unknown,FINISHED,60.0,77.0,177,9
122241,Agukaru: PLAY WITH IBARAKI-hen,Unknown,あぐかる PLAY WITH IBARAKI編,ANIME,ONA,"Slice of Life, Supernatural",21.0,SUMMER,2014.0,2014-6-6,2015-3-28,ORIGINAL,JP,Studio PuYUKAI,"Minoru Ashina (Director), Minoru Ashina (Script), Haru Yamada (Sound Director), Minoru Ashina (Episode Director), Minoru Takehara (Animation Director)",FINISHED,60.0,39.0,177,0
113182,Pochi Hana,Unknown,ぽちはな,ANIME,ONA,Slice of Life,1.0,Unknown,2011.0,2016-2-12,2016-2-12,ORIGINAL,JP,Unknown,Ayaka Miyamoto (Director),FINISHED,50.0,56.0,177,0
104075,Wasurerareta Ningyou,Unknown,忘れられた人形,ANIME,MOVIE,Unknown,1.0,Unknown,2011.0,1980-None-None,1980-None-None,ORIGINAL,JP,Unknown,Tadanari Okamoto (Original Creator),FINISHED,45.0,49.0,177,2
102521,Kanashiki Mongoose,Unknown,悲しきマングース,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,1979-12-None,1979-12-None,ORIGINAL,JP,Unknown,"Kouji Nanke (Director), Seiji Tanaka (Music Performance), Masaaki Jinbo (Music Arrangement), Kazu Nakamura (Music Composition), Shirou Mae (Music Lyrics)",FINISHED,43.0,44.0,177,0
102501,Zhong Hua Xiao Zi,Shaolin Wuzang,中华小子,ANIME,TV,"Action, Supernatural",26.0,Unknown,2011.0,2006-12-16,2007-None-None,ORIGINAL,CN,Unknown,Unknown,FINISHED,60.0,50.0,177,0
15529,WAMONO,Unknown,WAMONO,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,2010-6-17,2010-6-17,Unknown,JP,Unknown,"Eric Cruz (Director), Hifana (Music)",FINISHED,42.0,43.0,177,0
11625,Donbe Monogatari,Unknown,どんべえ物語,ANIME,SPECIAL,Unknown,1.0,SPRING,1981.0,1981-4-26,1981-4-26,Unknown,JP,Unknown,Fusahiro Nagaki (Chief Animation Director),FINISHED,60.0,46.0,177,0
11203,Hero Hero-kun,Unknown,へろへろくん,ANIME,TV_SHORT,"Adventure, Comedy",104.0,SPRING,2000.0,2000-4-3,2001-1-2,MANGA,JP,"Studio Flag, Studio Bogey","Ichirou Mizuki (Theme Song Performance), Hideo Takahashi (Sound Director), Mitsuharu Miyamae (Art Director), Kazuo Iimura (Character Design), Hiroshi Hara (Storyboard)",FINISHED,60.0,49.0,177,2
9952,Wei Qi Shao Nian,Unknown,圍棋少年,ANIME,TV,Unknown,26.0,Unknown,2011.0,2006-None-None,2006-None-None,Unknown,CN,Unknown,Unknown,FINISHED,60.0,47.0,177,1
9812,Bit the Cupid,Unknown,ビット・ザ・キューピッド,ANIME,TV_SHORT,Comedy,48.0,SPRING,1995.0,1995-4-26,1996-3-29,Unknown,JP,Unknown,Unknown,FINISHED,60.0,42.0,177,1
7709,Peng You Town,Unknown,ポンユタウン,ANIME,MOVIE,Slice of Life,1.0,Unknown,2011.0,2002-None-None,2002-None-None,Unknown,JP,Unknown,Tomoyasu Murata (Director),FINISHED,47.0,51.0,177,0
145958,"Youkai Watch ♪: Keita to Orecchi no Deai Hen da Nyan ♪ Wa, Watakushi mo ♪♪",Unknown,妖怪ウォッチ♪ ケータとオレっちの出会い編だニャン♪ワ、ワタクシも〜♪♪,ANIME,MOVIE,"Comedy, Supernatural",1.0,FALL,2021.0,2021-11-12,2021-11-12,VIDEO_GAME,JP,OLM,"Akihiro Hino (Original Plan), Takuzou Nagano (Original Character Design), Miho Tanaka (Original Character Design), Norihiko Sutou (Director), Shigeru Chiba (Sound Director)",FINISHED,60.0,57.0,176,2
138869,Everlasting Snow,Unknown,Everlasting Snow,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,2017-7-7,None-None-None,ORIGINAL,JP,Unknown,"Aimer (Music Performance), Gaku Kinoshita (Director)",FINISHED,54.0,63.0,176,0
138473,Haru wo Irodoru,Unknown,春を彩る,ANIME,MOVIE,"Drama, Supernatural",1.0,Unknown,2011.0,2015-2-11,2015-2-11,ORIGINAL,JP,Unknown,"Seiji Kumoi (Producer), Hiromi Takahashi (Producer), Tsugumi Nakashima (Producer), Seiji Kumoi (Director)",FINISHED,49.0,56.0,176,1
137709,Bai Yue Er,Unknown,白月儿,ANIME,ONA,Drama,1.0,Unknown,2011.0,2021-11-17,2021-11-17,ORIGINAL,CN,"Wolf Smoke Studio, Nice Boat Animation",Unknown,FINISHED,60.0,61.0,176,3
136144,sign,Unknown,sign,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,2019-3-18,2019-3-18,ORIGINAL,JP,Unknown,"Tarafu Ootani (Director), amiinA (Music Performance)",FINISHED,50.0,59.0,176,0
135776,Sanzoku Diary,Unknown,山賊ダイアリー,ANIME,OVA,Slice of Life,1.0,SPRING,2015.0,2015-6-3,2015-6-3,MANGA,JP,DLE,"Azuma Tani (Director), Romanov Higa (CG Director), Kentarou Okamoto (Original Creator), Kentarou Okamoto (Theme Song Lyrics (ED)), Yosuga (Theme Song Performance (ED))",FINISHED,60.0,38.0,176,0
130247,Bamboo Blade: CM Fanfu-Fufe-Fo,Unknown,バンブーブレード ：CM 「ふぁんふ～ふふぇ～ふぉ」,ANIME,SPECIAL,"Comedy, Sci-Fi",24.0,WINTER,2008.0,2008-1-None,2008-4-None,MANGA,JP,Unknown,"Masahiro Totsuka (Original Story), Aguri Igarashi (Original Character Design)",FINISHED,60.0,44.0,176,0
122527,Jueding,Unknown,绝顶,ANIME,ONA,"Action, Comedy",26.0,Unknown,2011.0,2021-2-6,2021-7-24,MANGA,CN,Seven Stone Entertainment,"Zhenhua Gong (Director), Xinyu Xiao (Original Creator)",FINISHED,60.0,51.0,176,0
115338,Kojiki: Hyuuga-hen,The Hyuga Episode of Kojiki,古事記 日向篇,ANIME,MOVIE,Unknown,1.0,Unknown,2011.0,2013-None-None,2013-None-None,OTHER,JP,Unknown,"Kouji Yamamura (Script), Kouji Yamamura (Director), Kouji Ueno (Music), Kouji Kasamatsu  (Sound Design), Keisuke Dobashi (Producer)",FINISHED,46.0,49.0,176,0
115336,Taka no Tsume 7: Joou Heika no Jobuubu,Unknown,鷹の爪７ ～女王陛下のジョブーブ～,ANIME,MOVIE,Comedy,1.0,SPRING,2014.0,2014-4-4,2014-4-4,ORIGINAL,JP,DLE,"Ryou Ono (Director), Ryou Ono (Script), manzo (Music), Ryou Ono (Editing), Ryou Ono (Character Design)",FINISHED,41.0,42.0,176,1
114414,LOST,Unknown,LOST,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,2017-11-9,2017-11-9,ORIGINAL,JP,Unknown,"Kousuke Sugimoto (Director), Charm (Music Performance)",FINISHED,50.0,56.0,176,1
112138,Naizou Arimasu ka,What's Inside,内臓ありますか,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,2019-1-22,2019-1-22,ORIGINAL,JP,Unknown,"PinocchioP (Music), Miku Hatsune (Theme Song Performance)",FINISHED,56.0,69.0,176,2
109343,Zuihou de Kuiba,Unknown,最后的魁拔,ANIME,MOVIE,"Action, Adventure, Fantasy",1.0,Unknown,2011.0,None-None-None,None-None-None,Unknown,CN,Vasoon Animation,Unknown,NOT_YET_RELEASED,60.0,60.0,176,4
107627,PIANO Specials,Unknown,PIANO,ANIME,SPECIAL,"Drama, Music, Romance, Slice of Life",4.0,WINTER,2003.0,2003-1-24,2003-4-25,ORIGINAL,JP,Unknown,Unknown,FINISHED,44.0,47.0,176,1
104953,Misato-chan no Yume Nikki,Unknown,みさとちゃんの夢日記,ANIME,OVA,Hentai,3.0,Unknown,2011.0,1999-7-30,1999-7-30,VISUAL_NOVEL,JP,Unknown,Unknown,FINISHED,60.0,23.0,176,1
104630,Onaka no Ooki na Ouji-sama,Unknown,オナカの大きな王子さま,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,1975-12-5,1975-12-5,ORIGINAL,JP,Unknown,"Tadanari Okamoto (Animation), Kouichi Kawatsu (Music Performance), Kei Ogura (Music Lyrics), Kei Ogura (Music Composition), Takashi Komae (Animation)",FINISHED,43.0,44.0,176,0
102790,Kizuna,Unknown,キズナ,ANIME,ONA,Drama,1.0,Unknown,2011.0,2013-9-19,2013-9-19,ORIGINAL,JP,Unknown,Kurashina Takafumi (Director),FINISHED,47.0,51.0,176,0
102518,Play Jazz,Unknown,プレイ･ジャズ,ANIME,MOVIE,Unknown,1.0,Unknown,2011.0,1987-None-None,1987-None-None,ORIGINAL,JP,Unknown,Taku Furukawa (Director),FINISHED,35.0,32.0,176,0
102300,Yakusoku,Promise,やくそく,ANIME,MOVIE,Unknown,1.0,Unknown,2011.0,2009-None-None,2009-None-None,ORIGINAL,JP,Unknown,Taku Furukawa (Director),FINISHED,37.0,35.0,176,0
9433,A-jang.com,Unknown,제 목: 아장닷컴,ANIME,TV,Fantasy,13.0,Unknown,2011.0,2001-11-22,2001-12-22,Unknown,KR,Unknown,Unknown,FINISHED,60.0,48.0,176,0
183487,Pocket no Monster,The Pokémon Inside My Heart,ポケットのモンスター,ANIME,MUSIC,Slice of Life,1.0,Unknown,2011.0,2023-10-20,2023-10-20,VIDEO_GAME,JP,Unknown,"PinocchioP (Music Lyrics), PinocchioP (Music Lyrics), sowiti (Animation), sowiti (Art), Mise (Art)",FINISHED,59.0,74.0,175,1
171444,Mirai Koushi Harima SACLA NEX RAY,Unknown,未来光子 播磨サクラ NEX RAY（ネクスレイ）,ANIME,ONA,Sci-Fi,1.0,Unknown,2011.0,2017-10-12,2017-10-12,ORIGINAL,JP,Kamikaze Douga,"Daisuke Sajiki (Animation ), Miyu Satou (Art Director), Takanobu Mizuno (Director), Naoki Yoshibe (Animation), Sou Nagata (CG Animation )",FINISHED,47.0,51.0,175,0
169824,Tong Meng Zhi Lu,Unknown,同梦之旅,ANIME,ONA,"Action, Adventure, Fantasy",1.0,Unknown,2011.0,2023-2-28,2023-2-28,VIDEO_GAME,CN,Unknown,Satoshi Tajiri (Original Creator),FINISHED,50.0,60.0,175,0
149037,Yuuyake Dandan,Unknown,夕やけだん団,ANIME,SPECIAL,Slice of Life,13.0,Unknown,2011.0,2015-3-31,2015-9-10,ORIGINAL,JP,Dynamo Pictures,"Bunou Fujisawa (Script), Range Murata (Character Design), Hideki Futamura (Director), Keiichi Nozaki (Sound Director), Shirou Sasaki (Planning)",FINISHED,60.0,40.0,175,1
141073,Viking,Unknown,Viking,ANIME,MUSIC,Action,1.0,Unknown,2011.0,2021-11-3,2021-11-3,Unknown,JP,Unknown,"Nike Shimaguchi (Director), Ryushen (Music Performance), Hayato Kagami (Music Performance), Kakeru Yumeoi (Music Performance), Shibito (Animation)",FINISHED,60.0,66.0,175,0
121832,Sore Ike! Anpanman: Anpanman to Yukai na Nakama-tachi,Unknown,それいけ!アンパンマン アンパンマンとゆかいな仲間たち,ANIME,MOVIE,"Comedy, Fantasy",1.0,WINTER,1992.0,1992-3-14,1992-3-14,ORIGINAL,JP,Unknown,"Shunji Ooga (Series Composition), Takashi Yanase (Original Creator), Seiji Suzuki (Music Director), Midori Ikegami (Art), Shunji Ooga (Director)",FINISHED,48.0,55.0,175,1
119975,DS Anime Soushuuhen '98,Unknown,ＤＳアニメ総集編 '98,ANIME,OVA,"Comedy, Fantasy",17.0,Unknown,2011.0,1998-None-None,1998-None-None,VIDEO_GAME,JP,Studio Compile,Unknown,FINISHED,50.0,59.0,175,3
119319,Teosbatbu Sageonilji PV,Farming Club Case diary PV,텃밭부사건일지,ANIME,ONA,"Comedy, Drama",1.0,Unknown,2011.0,2020-2-11,2020-2-11,Unknown,KR,LICO,LICO (Original Creator),FINISHED,49.0,56.0,175,0
113846,Frypan Jiisan,Unknown,ふらいぱんじいさん,ANIME,MOVIE,Adventure,1.0,Unknown,2011.0,1981-None-None,1981-None-None,OTHER,JP,Unknown,Tadanari Okamoto (Director),FINISHED,41.0,41.0,175,1
110248,Yasashii Akuma,The Kind Devil,やさしいあくま,ANIME,ONA,Fantasy,1.0,Unknown,2011.0,2018-12-26,2018-12-26,OTHER,JP,Unknown,Kate Arrow (Director),FINISHED,49.0,55.0,175,0
103174,Ansoku no Basho,Where He Can Relax,安息の場所,ANIME,MOVIE,Slice of Life,1.0,Unknown,2011.0,2010-None-None,2010-None-None,ORIGINAL,JP,Unknown,"Toshiko Hata (Director), Yuuichi Itou (Producer), Marisa Negi (Music), Kyohei Takahashi (Sound Design)",FINISHED,46.0,49.0,175,0
101704,Kiss and Cry,Unknown,キス・アンド・クライ,ANIME,MOVIE,Drama,1.0,Unknown,2011.0,2009-None-None,None-None-None,ORIGINAL,JP,Unknown,Yasuomi Umetsu (Director),CANCELLED,60.0,38.0,175,1
101157,DATA NO.6,Unknown,DATA NO.6,ANIME,MUSIC,Sci-Fi,1.0,Unknown,2011.0,1989-3-15,1989-3-15,ORIGINAL,JP,Gainax,"Yoshiyuki Sadamoto (Animation Director), Takeshi Honda (Key Animation), Yoshiaki Iwasaki (In-Between Animation), Yasuhito Kikuchi (In-Between Animation), Tatsuya Kushida (In-Between Animation)",FINISHED,60.0,52.0,175,0
17359,Peeping Life: The Perfect Explosion,Unknown,Peeping Life -The Perfect Explosion-,ANIME,OVA,"Comedy, Slice of Life",10.0,FALL,2012.0,2012-10-18,2012-10-18,ORIGINAL,JP,Unknown,Ryouichi Mori (Director),FINISHED,39.0,39.0,175,0
15897,Picchipichi♪Shizuku-chan,Unknown,ぴっちぴち♪しずくちゃん,ANIME,TV,Comedy,52.0,FALL,2012.0,2012-10-5,2013-9-27,Unknown,JP,Unknown,Unknown,FINISHED,60.0,48.0,175,0
13857,Souhaku Shisuferia,Unknown,蒼白シスフェリア,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,2009-12-23,2009-12-23,Unknown,JP,Unknown,Unknown,FINISHED,47.0,51.0,175,2
12799,Xevious,Unknown,ゼビウス,ANIME,MOVIE,"Action, Adventure, Sci-Fi",1.0,SUMMER,2002.0,2002-8-3,2002-8-3,VIDEO_GAME,JP,Unknown,Unknown,FINISHED,60.0,42.0,175,0
10057,Sore Ike! Anpanman: Tobe! Tobe! Chibigon,Unknown,それいけ！アンパンマン とべ! とべ! ちびごん,ANIME,MOVIE,"Comedy, Fantasy",1.0,SUMMER,1991.0,1991-7-20,1991-7-20,Unknown,JP,Unknown,"Takashi Yanase (Original Creator), Takashi Yanase (Theme Song Lyrics)",FINISHED,60.0,54.0,175,1
8671,Raja Maharaja,Unknown,ラジャ・マハラジャ,ANIME,MUSIC,Slice of Life,1.0,Unknown,2011.0,1984-2-None,1984-2-None,ORIGINAL,JP,Unknown,"NHK Tokyo Jidou Gasshoudan (Music Performance), Atsushi Mouri  (Animation), Youichirou Yoshikawa (Music Arrangement), Youichirou Yoshikawa (Music Composition), Jun Togawa (Music Performance)",FINISHED,40.0,40.0,175,1
6195,Rita et Machin,Unknown,りタエマシャン,ANIME,TV_SHORT,Slice of Life,26.0,FALL,2010.0,2010-11-1,2011-1-14,OTHER,JP,Nippon Animation,"Hideki Futamura (Storyboard  (Episode 23)), Hideki Futamura (Episode Director  (Episode 23)), Pon Kozutsumi (Director), Yoshimi Narita (Script (eps 7, 9, 10, 12, 15, 16, 21)), Seimei Kidokoro (Storyboard (eps 1, 21, 26))",FINISHED,60.0,50.0,175,0
175787,Hi-DRIVERS!,Unknown,Hi-DRIVERS!,ANIME,MUSIC,Music,1.0,Unknown,2011.0,2022-11-5,2022-11-5,ORIGINAL,JP,Unknown,"Naoya Andou (Director), Naoya Andou (Storyboard), Tomoyuki Fujii (Character Animation Director), Hirotoshi Takaya (Key Animation), Tomohiro Kawahara (Mechanical Animation Director)",FINISHED,60.0,69.0,174,2
166447,Shenyuan Youxi,Fatal Rule,深渊游戏,ANIME,ONA,"Action, Sci-Fi, Thriller",16.0,Unknown,2011.0,2023-12-14,2023-3-14,OTHER,CN,Orcen,Qiang Chen Shui (Original Story),FINISHED,60.0,65.0,174,10
159453,Fangyu Quan Kai,Unknown,防御全开,ANIME,ONA,"Action, Adventure, Fantasy",60.0,Unknown,2011.0,2022-12-28,2023-7-12,ORIGINAL,CN,Soyep,Unknown,FINISHED,60.0,56.0,174,9
149915,Mondainai Tripper!,Unknown,モンダイナイトリッパー！,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,2022-4-29,2022-4-29,ORIGINAL,JP,Unknown,"Sana Natori (Music Performance), Yuuki Kishida (Music Keyboard Performance), Yuuki Kishida (Music Keyboard Arrangement), sasakure.UK (Music Composition), sasakure.UK (Music Arrangement)",FINISHED,53.0,63.0,174,3
129229,Sanshiliu Ji,Thirty-six Cavalry,三十六骑,ANIME,ONA,"Action, Drama",13.0,Unknown,2011.0,2023-10-9,2023-12-24,OTHER,CN,CG Year,Huai Ren Nian Yuan (Original Story),FINISHED,60.0,65.0,174,3
119355,Harbor Tale,Unknown,ハーバーテイル,ANIME,MOVIE,Adventure,1.0,Unknown,2011.0,2011-None-None,2011-None-None,ORIGINAL,JP,I.Toon,Yuuichi Itou (Director),FINISHED,46.0,50.0,174,0
118856,Anemone,Anemone,アネモネ,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,2020-5-20,2020-5-20,ORIGINAL,JP,Unknown,"ligton (Animation Director), ligton (Illustration), ligton (Character Design), DUSTCELL (Music Performance), Misumi (Music Lyrics)",FINISHED,53.0,63.0,174,2
116702,Daruma-san ga Koronda,Unknown,だるまさんがころんだ,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,1978-8-1,1978-8-1,ORIGINAL,JP,Unknown,"Masayuki Yamamoto (Music Composition), Masayuki Yamamoto (Music Lyrics), Kouji Nanke (Director), Kozue Saitou (Music Performance), Takao Yaguchi (Art)",FINISHED,41.0,41.0,174,1
105860,Kirin Monoshiri Yakata,The School of Knowledge,キリンものしり館,ANIME,TV_SHORT,Unknown,1565.0,Unknown,2011.0,1975-1-1,1979-12-31,OTHER,JP,Unknown,Unknown,FINISHED,60.0,51.0,174,0
103954,Banana Mura ni Ame ga Furu,Unknown,バナナ村に雨がふる,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,1987-8-3,1987-8-3,ORIGINAL,JP,Unknown,"Hiroki Inui (Theme Song Composition), Hiroki Inui (Theme Song Arrangement), Kouji Nanke (Director)",FINISHED,38.0,37.0,174,0
103542,Hikaru GENJI: Paradise Ginga,Unknown,光GENJI パラダイス銀河,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,1989-3-9,1989-3-9,Unknown,JP,Unknown,Unknown,FINISHED,44.0,45.0,174,0
103163,Tokyo Fantasia,Unknown,東京ファンタジア,ANIME,MOVIE,Music,1.0,Unknown,2011.0,2010-None-None,2010-None-None,ORIGINAL,JP,Unknown,"Taku Furukawa (Key Animation), G9+1 (Original Creator), Norio Hikone (Animation Director)",FINISHED,44.0,47.0,174,0
102577,HAPPY FOREST,Unknown,HAPPY FOREST,ANIME,ONA,"Fantasy, Slice of Life",1.0,SUMMER,2015.0,2015-7-4,2015-7-4,ORIGINAL,JP,Marza Animation Planet,Unknown,FINISHED,45.0,48.0,174,0
102460,Shunmao Monogatari Tao Tao,Unknown,シュンマオ物語 タオタオ,ANIME,MOVIE,"Comedy, Fantasy",1.0,Unknown,2011.0,1981-12-29,1981-12-29,ORIGINAL,JP,Shirogumi,"Tatsuo Shimamura (Director), Masaru Satou (Music), Youji Yamada (Original Plan), Ken Takahashi (Script), Kougi Tanaka (Script)",FINISHED,48.0,55.0,174,0
102380,ROBBER'S COMPANY,Unknown,ROBBER'S COMPANY,ANIME,ONA,Comedy,6.0,SUMMER,2016.0,2016-6-30,2017-8-2,ORIGINAL,JP,Studio Ugoki,"Kei Takao (Director), Ayumi Ebisawa (Design Works)",FINISHED,47.0,51.0,174,0
102237,Tao Hua Yuan Ji,Unknown,桃花源记,ANIME,MOVIE,Fantasy,1.0,Unknown,2011.0,2006-None-None,2006-None-None,OTHER,CN,Unknown,Unknown,FINISHED,46.0,49.0,174,1
18489,Xi Yangyang Yu Hui Tailang: Tunian Ding Guagua,Pleasant Goat and Big Big Wolf: Moon Castle - The Space Adventure,喜羊羊与灰太狼之兔年顶瓜瓜,ANIME,MOVIE,"Adventure, Comedy",1.0,Unknown,2011.0,2011-1-21,2011-1-21,Unknown,CN,Unknown,Unknown,FINISHED,46.0,51.0,174,0
14023,R2: Rise R to the Second Power,Unknown,Unknown,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,2005-3-19,2005-3-19,Unknown,JP,Unknown,Maki Hakoda (Original Creator),FINISHED,46.0,49.0,174,0
11589,Puu-Neko Shougekijou,Unknown,プ〜ねこ小劇場,ANIME,TV_SHORT,Comedy,11.0,SUMMER,2011.0,2011-6-29,2011-9-14,Unknown,JP,Unknown,Unknown,FINISHED,60.0,33.0,174,0
9464,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,Unknown,がんばれゴエモン 地球救出大作戦,ANIME,OVA,Comedy,1.0,FALL,1998.0,1998-11-21,1998-11-21,VIDEO_GAME,JP,Unknown,Unknown,FINISHED,56.0,69.0,174,4
8729,Omoide no Album,Unknown,おもいでのアルバム,ANIME,MUSIC,Slice of Life,1.0,Unknown,2011.0,1981-2-1,1981-2-1,ORIGINAL,JP,Unknown,"Dark Ducks (Music Performance), Katsuhisa Hattori (Music Arrangement), Yasuhiko Suzuki (Animation), Toshi Masuko (Music Lyrics), Tetsumaro Honda (Music Composition)",FINISHED,41.0,41.0,174,0
7721,Meat or Die,Unknown,ヤンス！ガンス！Meat or Die,ANIME,ONA,"Adventure, Comedy",12.0,FALL,2009.0,2009-10-29,2009-10-30,Unknown,JP,Unknown,"Hiroshi Yoshii (Art Director), Hiroshi Yoshii (Character Design)",FINISHED,39.0,37.0,174,3
169363,SYNDUALITY: Kagaku Kouza,Unknown,シンデュアリティ科学講座 ,ANIME,ONA,"Comedy, Sci-Fi",12.0,SUMMER,2023.0,2023-7-11,2023-9-26,ORIGINAL,JP,Studio PuYUKAI,Unknown,FINISHED,60.0,56.0,173,3
168496,six feet under,six feet under,six feet under,ANIME,MUSIC,Psychological,1.0,Unknown,2011.0,2023-7-25,2023-7-25,ORIGINAL,JP,Unknown,"Tooru Kitajima (Music Producer), Calliope Mori (Music Vocal Performance), Tooru Kitajima (Music Arrangement), Tooru Kitajima (Music Composition), Calliope Mori (Music Lyrics)",FINISHED,54.0,62.0,173,0
136140,Ryuusatsu no Kyoukotsu ,Unknown,龍殺ノ狂骨,ANIME,ONA,Fantasy,1.0,WINTER,2021.0,2021-3-26,2021-3-26,ORIGINAL,JP,Unknown,"Yuika Shiraishi (Sound Effects), Junichi Inaba (Sound Director)",FINISHED,60.0,48.0,173,0
131413,Chong Qi Chengyin: Lu Shao de Xinjian Chong,Unknown,宠妻成瘾：陆少的心尖宠,ANIME,ONA,"Drama, Romance",20.0,Unknown,2011.0,2020-4-28,2020-8-25,OTHER,CN,Unknown,Unknown,FINISHED,60.0,52.0,173,3
113703,Kisha no Hattatsu,The Development of the Train,汽車の發達,ANIME,MOVIE,Unknown,1.0,Unknown,2011.0,1932-None-None,1932-None-None,ORIGINAL,JP,Unknown,Yasuji Murata (Director),FINISHED,39.0,37.0,173,0
